dictyBase ID	CRC64	Length	Database	Domain ID	Domain Name	Start	End	Score	Status	Date	InterPro ID	InterPro Name
DDB0252662	B2E9657BC209F562	459	PANTHER	PTHR32134	FAMILY NOT NAMED	18	444	  9.2E-62	T	18-MAY-13		
DDB0252662	B2E9657BC209F562	459	PFAM	PF05725	FNIP	108	138	  1.9E-06	T	18-MAY-13	IPR008615	FNIP
DDB0252662	B2E9657BC209F562	459	PFAM	PF05725	FNIP	232	279	  1.2E-05	T	18-MAY-13	IPR008615	FNIP
DDB0252662	B2E9657BC209F562	459	PFAM	PF05725	FNIP	68	107	  4.5E-07	T	18-MAY-13	IPR008615	FNIP
DDB0252662	B2E9657BC209F562	459	PFAM	PF05725	FNIP	368	411	  4.2E-06	T	18-MAY-13	IPR008615	FNIP
DDB0252662	B2E9657BC209F562	459	TMHMM	tmhmm	transmembrane_regions	20	41		?	18-MAY-13		
DDB0252662	B2E9657BC209F562	459	SSF	SSF52058	L domain-like	235	436	  7.3E-06	T	18-MAY-13		
DDB0252666	21361BD067112753	94	PRINTS	PR00295	STEFINA	3	23	  2.0E-10	T	18-MAY-13	IPR001713	Proteinase inhibitor I25A, stefin A
DDB0252666	21361BD067112753	94	PANTHER	PTHR11414	CYSTATIN FAMILY MEMBER	11	94	  7.5E-33	T	18-MAY-13		
DDB0252666	21361BD067112753	94	SSF	SSF54403	Cystatin/monellin	0	94	  1.3E-21	T	18-MAY-13		
DDB0252666	21361BD067112753	94	SMART	SM00043	Cystatin-like domain	0	94	  4.4E-05	T	18-MAY-13	IPR000010	Proteinase inhibitor I25, cystatin
DDB0252666	21361BD067112753	94	PFAM	PF00031	Cystatin	2	73	  3.8E-13	T	18-MAY-13	IPR000010	Proteinase inhibitor I25, cystatin
DDB0252666	21361BD067112753	94	GENE3D	G3DSA:3.10.450.10	G3DSA:3.10.450.10	0	94	  4.7E-28	T	18-MAY-13		
DDB0252666	21361BD067112753	94	PRINTS	PR00295	STEFINA	26	46	  2.0E-10	T	18-MAY-13	IPR001713	Proteinase inhibitor I25A, stefin A
DDB0252666	21361BD067112753	94	PRINTS	PR00295	STEFINA	46	66	  2.0E-10	T	18-MAY-13	IPR001713	Proteinase inhibitor I25A, stefin A
DDB0252681	55D361E46D9B18DC	852	PANTHER	PTHR10919	FAMILY NOT NAMED	31	826	  1.4E-11	T	18-MAY-13		
DDB0252681	55D361E46D9B18DC	852	PANTHER	PTHR10919:SF207	FORMATE HYDROGENLYASE TRANSCRIPTIONAL ACTIVATOR	31	826	  1.4E-11	T	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	PANTHER	PTHR31177	UNCHARACTERIZED	17	977	  3.1E-69	T	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	671	692		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	646	667		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	616	637		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	589	612		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	563	584		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	528	549		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	154	175		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	121	140		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	97	116		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	PFAM	PF13515	FUSC_2	561	684	  7.2E-06	T	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	SignalP	SignalP-NN(euk)	signal-peptide	0	64		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	18	39		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	73	96		?	18-MAY-13		
DDB0252686	1CF047DABADC2C3E	986	TMHMM	tmhmm	transmembrane_regions	43	64		?	18-MAY-13		
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00385	P450	270	288	  4.5E-08	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00463	EP450I	62	84	  2.1E-28	T	18-MAY-13	IPR002401	Cytochrome P450, E-class, group I
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00463	EP450I	279	306	  2.1E-28	T	18-MAY-13	IPR002401	Cytochrome P450, E-class, group I
DDB0252692	C7BC1A6539B6FC33	482	SSF	SSF48264	Cytochrome P450	11	480	  2.7E-95	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252692	C7BC1A6539B6FC33	482	PFAM	PF00067	p450	13	475	  1.3E-84	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252692	C7BC1A6539B6FC33	482	PANTHER	PTHR24281	FAMILY NOT NAMED	19	481	  8.7E-59	T	18-MAY-13		
DDB0252692	C7BC1A6539B6FC33	482	GENE3D	G3DSA:1.10.630.10	G3DSA:1.10.630.10	9	480	 1.1E-100	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00463	EP450I	426	450	  2.1E-28	T	18-MAY-13	IPR002401	Cytochrome P450, E-class, group I
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00463	EP450I	416	427	  2.1E-28	T	18-MAY-13	IPR002401	Cytochrome P450, E-class, group I
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00463	EP450I	259	277	  2.1E-28	T	18-MAY-13	IPR002401	Cytochrome P450, E-class, group I
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00463	EP450I	38	58	  2.1E-28	T	18-MAY-13	IPR002401	Cytochrome P450, E-class, group I
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00385	P450	324	336	  4.5E-08	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00385	P450	417	427	  4.5E-08	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252692	C7BC1A6539B6FC33	482	PRINTS	PR00385	P450	426	438	  4.5E-08	T	18-MAY-13	IPR001128	Cytochrome P450
DDB0252704	366C6B01AB92A32D	619	PFAM	PF00687	Ribosomal_L1	43	257	  3.3E-18	T	18-MAY-13	IPR002143	Ribosomal protein L1
DDB0252704	366C6B01AB92A32D	619	SSF	SSF56808	Ribosomal protein L1	30	267	  4.1E-17	T	18-MAY-13	IPR023674	Ribosomal protein L1, superfamily
DDB0252705	C189C284692695CD	333	GENE3D	G3DSA:3.40.710.10	G3DSA:3.40.710.10	63	294	  4.3E-22	T	18-MAY-13	IPR012338	Beta-lactamase/transpeptidase-like
DDB0252705	C189C284692695CD	333	PFAM	PF13354	Beta-lactamase2	70	266	  2.5E-21	T	18-MAY-13		
DDB0252705	C189C284692695CD	333	SignalP	SignalP-NN(euk)	signal-peptide	0	18		?	18-MAY-13		
DDB0252705	C189C284692695CD	333	SSF	SSF56601	beta-lactamase/transpeptidase-like	40	301	  3.1E-23	T	18-MAY-13	IPR012338	Beta-lactamase/transpeptidase-like
DDB0252724	3F6961685B01C5DE	238	PANTHER	PTHR12714	PROTEIN-S ISOPRENYLCYSTEINE O-METHYLTRANSFERASE	28	236	  5.7E-87	T	18-MAY-13		
DDB0252724	3F6961685B01C5DE	238	PFAM	PF04140	ICMT	123	216	  5.6E-30	T	18-MAY-13	IPR007269	Isoprenylcysteine carboxyl methyltransferase
DDB0252724	3F6961685B01C5DE	238	TMHMM	tmhmm	transmembrane_regions	25	46		?	18-MAY-13		
DDB0252724	3F6961685B01C5DE	238	TMHMM	tmhmm	transmembrane_regions	91	110		?	18-MAY-13		
DDB0252724	3F6961685B01C5DE	238	TMHMM	tmhmm	transmembrane_regions	174	195		?	18-MAY-13		
DDB0252724	3F6961685B01C5DE	238	TMHMM	tmhmm	transmembrane_regions	115	136		?	18-MAY-13		
DDB0252724	3F6961685B01C5DE	238	TMHMM	tmhmm	transmembrane_regions	51	72		?	18-MAY-13		
DDB0252724	3F6961685B01C5DE	238	PROFILE	PS51564	SAM_ICMT	0	237	  2.9E+01	T	18-MAY-13	IPR025770	Protein-S-isoprenylcysteine O-methyltransferase
DDB0252725	2DBAFA19A11084F0	508	PRINTS	PR00319	GPROTEINB	431	448	  2.1E-06	T	18-MAY-13	IPR001632	G-protein, beta subunit
DDB0252725	2DBAFA19A11084F0	508	PRINTS	PR00319	GPROTEINB	450	465	  2.1E-06	T	18-MAY-13	IPR001632	G-protein, beta subunit
DDB0252725	2DBAFA19A11084F0	508	PRINTS	PR00320	GPROTEINBRPT	244	259	  1.0E-08	T	18-MAY-13	IPR020472	G-protein beta WD-40 repeat
DDB0252725	2DBAFA19A11084F0	508	PRINTS	PR00320	GPROTEINBRPT	492	507	  1.0E-08	T	18-MAY-13	IPR020472	G-protein beta WD-40 repeat
DDB0252725	2DBAFA19A11084F0	508	GENE3D	G3DSA:2.130.10.10	G3DSA:2.130.10.10	368	507	  9.9E-48	T	18-MAY-13	IPR015943	WD40/YVTN repeat-like-containing domain
DDB0252725	2DBAFA19A11084F0	508	PANTHER	PTHR19848:SF0	SUBFAMILY NOT NAMED	19	507	   .0E+00	T	18-MAY-13		
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	172	209	  7.5E-11	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROSITE	PS00678	WD_REPEATS_1	244	259		T	18-MAY-13	IPR019775	WD40 repeat, conserved site
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	466	506	  5.7E-10	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	424	464	  1.2E-11	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	382	422	  2.3E-10	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	340	379	  6.1E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	301	340	  6.0E-02	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	260	299	  1.7E-07	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	213	258	  8.5E-05	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	170	210	  8.7E-11	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50294	WD_REPEATS_REGION	135	507	  8.3E+01	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	473	507	  1.7E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	431	473	  1.7E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	389	431	  1.7E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	267	308	  1.1E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	220	267	  1.2E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	177	219	  1.4E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROFILE	PS50082	WD_REPEATS_2	135	177	  1.6E+01	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PROSITE	PS00678	WD_REPEATS_1	450	465		T	18-MAY-13	IPR019775	WD40 repeat, conserved site
DDB0252725	2DBAFA19A11084F0	508	SSF	SSF50978	WD40 repeat-like	137	506	  2.4E-91	T	18-MAY-13	IPR017986	WD40-repeat-containing domain
DDB0252725	2DBAFA19A11084F0	508	SMART	SM00320	WD40 repeats	128	168	  5.3E-09	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF08154	NLE	42	105	  1.0E-15	T	18-MAY-13	IPR012972	NLE
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	471	505	  9.0E-10	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	426	464	  1.2E-11	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	385	422	  4.7E-11	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	303	379	  3.3E-05	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	262	299	  1.4E-07	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	218	258	  2.4E-09	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PFAM	PF00400	WD40	131	168	  1.3E-08	T	18-MAY-13	IPR001680	WD40 repeat
DDB0252725	2DBAFA19A11084F0	508	PANTHER	PTHR19848	WD40 REPEAT PROTEIN	19	507	   .0E+00	T	18-MAY-13		
DDB0252725	2DBAFA19A11084F0	508	GENE3D	G3DSA:2.130.10.10	G3DSA:2.130.10.10	127	368	  2.8E-59	T	18-MAY-13	IPR015943	WD40/YVTN repeat-like-containing domain
DDB0252725	2DBAFA19A11084F0	508	PRINTS	PR00320	GPROTEINBRPT	450	465	  1.0E-08	T	18-MAY-13	IPR020472	G-protein beta WD-40 repeat
DDB0252725	2DBAFA19A11084F0	508	PRINTS	PR00319	GPROTEINB	487	505	  2.1E-06	T	18-MAY-13	IPR001632	G-protein, beta subunit
DDB0252730	3C6947787C12C771	5901	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	282	450	  2.2E-31	T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	2353	2452	  2.3E-33	T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	PANTHER	PTHR22908	MIDASIN-RELATED	102	5900		T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	PROFILE	PS50234	VWFA	5695	5889	  1.3E+01	T	18-MAY-13	IPR002035	von Willebrand factor, type A
DDB0252730	3C6947787C12C771	5901	PROSITE	PS00675	SIGMA54_INTERACT_1	684	698		T	18-MAY-13	IPR025662	Sigma-54 interaction domain, ATP-binding site 1
DDB0252730	3C6947787C12C771	5901	SMART	SM00382	ATPases associated with a variety of cellula	1843	1995	  1.4E-03	T	18-MAY-13	IPR003593	AAA+ ATPase domain
DDB0252730	3C6947787C12C771	5901	SMART	SM00382	ATPases associated with a variety of cellula	1429	1660	  1.3E-05	T	18-MAY-13	IPR003593	AAA+ ATPase domain
DDB0252730	3C6947787C12C771	5901	SMART	SM00382	ATPases associated with a variety of cellula	1126	1272	  1.7E-01	T	18-MAY-13	IPR003593	AAA+ ATPase domain
DDB0252730	3C6947787C12C771	5901	SMART	SM00382	ATPases associated with a variety of cellula	680	950	  1.0E-02	T	18-MAY-13	IPR003593	AAA+ ATPase domain
DDB0252730	3C6947787C12C771	5901	SMART	SM00382	ATPases associated with a variety of cellula	293	444	  1.3E-02	T	18-MAY-13	IPR003593	AAA+ ATPase domain
DDB0252730	3C6947787C12C771	5901	SMART	SM00327	von Willebrand factor (vWF) type A domain	5693	5869	  9.3E-07	T	18-MAY-13	IPR002035	von Willebrand factor, type A
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	2357	2441	  1.2E-06	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	SSF	SSF53300	vWA-like	5693	5895	  7.0E-16	T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	17	315	  3.4E-05	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	2118	2451	  3.5E-19	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1375	1726	  1.7E-29	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	669	1016	  1.7E-31	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	202	590	  9.7E-34	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1833	2100	  2.6E-42	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1070	1368	  1.2E-45	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	1847	1986	  2.0E-16	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	1563	1651	  1.3E-14	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	1433	1480	  1.1E-04	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	1130	1266	  9.1E-22	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	851	942	  9.5E-09	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	684	729	  1.2E-06	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PFAM	PF07728	AAA_5	297	431	  1.5E-17	T	18-MAY-13	IPR011704	ATPase, dynein-related, AAA domain
DDB0252730	3C6947787C12C771	5901	PANTHER	PTHR22908:SF14	MIDASIN (MIDAS-CONTAINING PROTEIN)	102	5900		T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	PIRSF	PIRSF010340	Midasin	0	5900		T	18-MAY-13	IPR012099	Midasin
DDB0252730	3C6947787C12C771	5901	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	1834	2001	  3.5E-44	T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	855	948	  2.6E-51	T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	1120	1283	  3.2E-54	T	18-MAY-13		
DDB0252730	3C6947787C12C771	5901	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	1561	1656	  6.1E-44	T	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	1281	1354	  1.2E-11	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2238	2327	  4.1E-15	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2421	2519	  2.7E-17	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2694	2774	  2.5E-12	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2605	2692	  2.1E-09	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2519	2602	  1.1E-09	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2427	2517	  1.3E-13	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2331	2425	  2.6E-11	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2244	2327	  7.4E-12	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2150	2235	  6.3E-11	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	PFAM	PF01833	TIG	2056	2140	  2.7E-08	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	501	649	  3.9E-07	T	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2144	2238	  3.9E-14	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2424	2516	  3.3E-14	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2327	2425	  2.7E-14	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2691	2778	  1.7E-14	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2516	2602	  3.9E-15	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	1729	1812	  2.0E-15	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	1259	1356	  5.8E-16	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF50911	Mannose 6-phosphate receptor domain	31	192	  4.5E-25	T	18-MAY-13	IPR009011	Mannose-6-phosphate receptor binding domain
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF50911	Mannose 6-phosphate receptor domain	196	352	  3.5E-27	T	18-MAY-13	IPR009011	Mannose-6-phosphate receptor binding domain
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	1169	1257	  5.2E-07	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	1055	1158	  1.1E-09	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2602	2691	  7.4E-11	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2040	2144	  4.7E-12	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	1930	2035	  2.3E-12	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	846	933	  1.6E-12	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF81296	E set domains	2234	2326	  7.0E-14	T	18-MAY-13	IPR014756	Immunoglobulin E-set
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF50911	Mannose 6-phosphate receptor domain	497	649	  7.3E-31	T	18-MAY-13	IPR009011	Mannose-6-phosphate receptor binding domain
DDB0252751	7F3DBD54EC10738F	3199	SSF	SSF50911	Mannose 6-phosphate receptor domain	361	497	  1.0E-32	T	18-MAY-13	IPR009011	Mannose-6-phosphate receptor binding domain
DDB0252751	7F3DBD54EC10738F	3199	TMHMM	tmhmm	transmembrane_regions	6	27		?	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	SignalP	SignalP-NN(euk)	signal-peptide	0	19		?	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	SMART	SM00429	ig-like, plexins, transcription factors	2693	2778	  1.7E-02	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	SMART	SM00429	ig-like, plexins, transcription factors	2604	2693	  3.6E+00	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	SMART	SM00429	ig-like, plexins, transcription factors	2426	2518	  2.1E+00	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	SMART	SM00429	ig-like, plexins, transcription factors	2236	2328	  1.3E+01	T	18-MAY-13	IPR002909	Cell surface receptor IPT/TIG
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	359	497	  3.2E-14	T	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	200	353	  4.4E-10	T	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.70.130.10	G3DSA:2.70.130.10	39	193	  9.2E-07	T	18-MAY-13		
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2694	2769	  1.8E-10	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2596	2694	  4.0E-08	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	2519	2596	  1.2E-09	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	1052	1151	  8.7E-04	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
DDB0252751	7F3DBD54EC10738F	3199	GENE3D	G3DSA:2.60.40.10	G3DSA:2.60.40.10	843	935	  6.0E-06	T	18-MAY-13	IPR013783	Immunoglobulin-like fold
